éÌï ,îN,åé,éYã∆ï™óﬁ,ãKñÕ,èAã∆å`ë‘,åªã‡ããó^ëçäz,Ç´Ç‹Ç¡ÇƒéxããÇ∑ÇÈããó^,èäíËì‡ããó^,èäíËäOããó^,ì¡ï ããó^,ëçé¿òJì≠éûä‘,èäíËì‡òJì≠éûä‘,èäíËäOòJì≠éûä‘,èoãŒì˙êî,ëOåéññòJì≠é“êî,ëùâ¡òJì≠é“êî,å∏è≠òJì≠é“êî,ñ{åéññòJì≠é“êî,ÉpÅ[ÉgÉ^ÉCÉÄòJì≠é“êî
é¿êî,2022,CY,E14 ,9,0,257157,226715,217656,9059,30442,138.9,132.2,6.7,18.4,54018,773,836,53955,16287
é¿êî,2022,CY,E14 ,T,0,335128,278133,251856,26277,56995,153.9,141.1,12.8,18.9,185424,1786,2054,185156,29432
é¿êî,2022,CY,E15 ,0,0,383682,321174,285384,35790,62508,161.1,144.8,16.3,18.8,173824,1401,1597,173628,18572
é¿êî,2022,CY,E15 ,4,0,503409,390384,336096,54288,113025,161.3,143.7,17.6,18.0,25007,250,219,25038,2631
é¿êî,2022,CY,E15 ,5,0,374935,316762,281567,35195,58173,168.3,148.6,19.7,18.8,60066,425,504,59987,4790
é¿êî,2022,CY,E15 ,7,0,355819,304632,273660,30972,51187,156.2,142.5,13.7,19.0,88751,726,874,88603,11151
é¿êî,2022,CY,E15 ,9,0,287269,262320,250389,11931,24949,148.7,140.2,8.5,18.9,94311,885,923,94273,17448
é¿êî,2022,CY,E15 ,T,0,349763,300469,273073,27396,49294,156.8,143.2,13.6,18.8,268135,2286,2520,267901,36020
é¿êî,2022,CY,E16 ,0,0,507834,380604,345097,35507,127230,152.1,138.9,13.2,18.5,395325,3231,3560,394996,30750
é¿êî,2022,CY,E16 ,4,0,629979,455823,409482,46341,174156,156.4,140.5,15.9,18.6,109060,886,956,108990,4255
é¿êî,2022,CY,E16 ,5,0,480796,363994,328011,35983,116802,150.5,137.1,13.4,18.4,194139,1547,1775,193911,18509
é¿êî,2022,CY,E16 ,7,0,420213,326561,304882,21679,93652,150.4,140.9,9.5,18.7,92127,798,829,92096,7986
é¿êî,2022,CY,E16 ,9,0,393730,315456,301622,13834,78274,146.8,138.9,7.9,18.6,60278,900,647,60531,8543
é¿êî,2022,CY,E16 ,T,0,492704,371966,339333,32633,120738,151.4,138.9,12.5,18.5,455603,4131,4206,455528,39293
é¿êî,2022,CY,E18 ,0,0,390132,312290,278296,33994,77842,158.4,142.1,16.3,18.8,302382,3262,3295,302349,33323
é¿êî,2022,CY,E18 ,4,0,546552,409210,365081,44129,137342,159.4,142.6,16.8,18.6,53931,502,442,53991,796
é¿êî,2022,CY,E18 ,5,0,409076,320802,285274,35528,88274,159.7,142.7,17.0,18.7,116020,1078,1146,115952,5511
é¿êî,2022,CY,E18 ,7,0,309797,265339,236818,28521,44458,157.1,141.5,15.6,18.9,132431,1683,1707,132407,27016
é¿êî,2022,CY,E18 ,9,0,289939,251031,231796,19235,38908,146.4,135.6,10.8,18.6,135060,2018,1963,135115,32099
é¿êî,2022,CY,E18 ,T,0,359192,293373,263936,29437,65819,154.7,140.1,14.6,18.7,437442,5280,5258,437464,65422
é¿êî,2022,CY,E19 ,0,0,430573,335070,295884,39186,95503,160.9,145.0,15.9,19.0,100104,869,850,100123,6848
é¿êî,2022,CY,E19 ,4,0,520060,392850,337260,55590,127210,162.1,142.9,19.2,19.1,35552,223,239,35536,877
é¿êî,2022,CY,E19 ,5,0,420157,327811,292364,35447,92346,161.7,146.2,15.5,18.9,40797,387,327,40857,2495
é¿êî,2022,CY,E19 ,7,0,314524,261057,239999,21058,53467,157.7,146.2,11.5,19.2,23756,259,284,23731,3476
é¿êî,2022,CY,E19 ,9,0,303375,265940,255358,10582,37435,145.9,138.8,7.1,18.9,23320,265,265,23320,4893
é¿êî,2022,CY,E19 ,T,0,406542,322010,288228,33782,84532,158.0,143.8,14.2,19.0,123425,1134,1115,123444,11741
é¿êî,2022,CY,E21 ,0,0,450661,335714,297264,38450,114947,162.6,145.9,16.7,19.2,129782,1028,1072,129738,5190
é¿êî,2022,CY,E21 ,4,0,569759,405114,355006,50108,164645,159.2,142.0,17.2,18.8,23366,201,219,23348,908
é¿êî,2022,CY,E21 ,5,0,486123,349365,306784,42581,136758,163.0,145.2,17.8,18.9,56057,415,425,56047,1308
é¿êî,2022,CY,E21 ,7,0,355934,288323,259881,28442,67611,163.9,148.5,15.4,19.5,50358,412,428,50342,2974
é¿êî,2022,CY,E21 ,9,0,316763,269856,253264,16592,46907,156.8,147.3,9.5,19.6,108884,1294,1093,109085,13774
é¿êî,2022,CY,E21 ,T,0,389539,305651,277179,28472,83888,160.0,146.5,13.5,19.4,238665,2322,2166,238821,18964
é¿êî,2022,CY,E22 ,0,0,501493,373154,321827,51327,128339,167.0,147.1,19.9,19.4,176670,1165,1358,176477,3163
é¿êî,2022,CY,E22 ,4,0,598603,412415,350747,61668,186188,164.7,143.4,21.3,19.5,65681,405,567,65519,443
é¿êî,2022,CY,E22 ,5,0,478099,372887,315171,57716,105212,170.8,148.4,22.4,19.1,64272,350,357,64265,881
é¿êî,2022,CY,E22 ,7,0,397285,318375,290364,28011,78910,165.2,150.6,14.6,19.4,46717,410,435,46692,1839
é¿êî,2022,CY,E22 ,9,0,369499,295614,273633,21981,73885,159.9,147.9,12.0,19.8,43072,482,486,43068,4247
é¿êî,2022,CY,E22 ,T,0,475610,357949,312376,45573,117661,165.7,147.3,18.4,19.5,219742,1647,1844,219545,7410
é¿êî,2022,CY,E23 ,0,0,442263,339852,297629,42223,102411,163.5,146.8,16.7,18.8,116738,955,867,116826,4753
é¿êî,2022,CY,E23 ,4,0,488442,371307,322957,48350,117135,166.3,148.1,18.2,18.8,28388,224,210,28402,577
é¿êî,2022,CY,E23 ,5,0,453397,343187,295539,47648,110210,164.4,146.2,18.2,18.6,56105,441,373,56173,1902
é¿êî,2022,CY,E23 ,7,0,382217,306349,278964,27385,75868,159.5,146.7,12.8,19.2,32246,290,284,32252,2274
é¿êî,2022,CY,E23 ,9,0,312970,260167,248327,11840,52803,146.5,138.4,8.1,18.6,22348,364,229,22483,4122
é¿êî,2022,CY,E23 ,T,0,421442,327020,289690,37330,94422,160.8,145.5,15.3,18.8,139086,1318,1096,139308,8875
é¿êî,2022,CY,E24 ,0,0,385792,305209,275246,29963,80583,160.8,146.0,14.8,19.2,328756,2999,2748,329007,24656
é¿êî,2022,CY,E24 ,4,0,503457,373856,329350,44506,129601,158.1,140.5,17.6,18.7,46670,433,352,46751,1600
é¿êî,2022,CY,E24 ,5,0,396438,310752,277725,33027,85686,162.3,146.7,15.6,19.0,97534,753,812,97475,5848
é¿êî,2022,CY,E24 ,7,0,350410,284919,260253,24666,65491,160.7,147.1,13.6,19.4,184553,1813,1584,184782,17208
é¿êî,2022,CY,E24 ,9,0,327314,282270,263607,18663,45044,158.2,146.7,11.5,19.6,246344,3081,2882,246543,32842
é¿êî,2022,CY,E24 ,T,0,360743,295383,270261,25122,65360,159.7,146.3,13.4,19.4,575101,6080,5630,575551,57497
é¿êî,2022,CY,E25 ,0,0,473226,367354,331238,36116,105872,162.5,145.3,17.2,18.8,249723,1847,1882,249688,10668
é¿êî,2022,CY,E25 ,4,0,558058,412717,376515,36202,145341,161.9,144.1,17.8,18.6,95270,687,749,95208,1608
é¿êî,2022,CY,E25 ,5,0,446930,356058,315034,41024,90872,163.2,145.2,18.0,18.7,98431,665,678,98418,5054
é¿êî,2022,CY,E25 ,7,0,375243,310100,282748,27352,65143,162.5,147.6,14.9,19.4,56022,495,454,56063,4006
é¿êî,2022,CY,E25 ,9,0,354500,295967,275459,20508,58533,161.4,147.9,13.5,19.5,63057,456,538,62975,5732
é¿êî,2022,CY,E25 ,T,0,449301,352968,319997,32971,96333,162.3,145.8,16.5,19.0,312781,2303,2420,312664,16400
é¿êî,2022,CY,E26 ,0,0,464112,355064,318518,36546,109048,167.1,150.0,17.1,19.2,399336,3371,3115,399592,13622
é¿êî,2022,CY,E26 ,4,0,570305,408230,359140,49090,162075,165.1,145.8,19.3,18.5,85807,774,785,85796,2166
é¿êî,2022,CY,E26 ,5,0,452477,347841,312133,35708,104636,167.8,151.0,16.8,19.1,156444,1497,1093,156848,4125
é¿êî,2022,CY,E26 ,7,0,417690,333218,302691,30527,84472,167.5,151.4,16.1,19.6,157085,1100,1237,156948,7331
é¿êî,2022,CY,E26 ,9,0,353756,302703,280680,22023,51053,159.7,146.5,13.2,19.4,175897,1767,1781,175883,18285
é¿êî,2022,CY,E26 ,T,0,430375,339057,306951,32106,91318,164.8,148.9,15.9,19.2,575233,5138,4896,575475,31907
é¿êî,2022,CY,E27 ,0,0,453477,340132,314940,25192,113345,153.8,141.7,12.1,18.4,172703,1691,1949,172445,14348
é¿êî,2022,CY,E27 ,4,0,532101,384396,355806,28590,147705,154.4,142.3,12.1,18.3,62849,578,623,62804,1490
é¿êî,2022,CY,E27 ,5,0,428119,318268,294203,24065,109851,151.8,139.7,12.1,18.2,64650,689,839,64500,5110
é¿êî,2022,CY,E27 ,7,0,380374,309823,287746,22077,70551,155.6,143.5,12.1,18.9,45205,424,487,45142,7747
é¿êî,2022,CY,E27 ,9,0,322455,283363,269494,13869,39092,149.4,141.5,7.9,18.8,44659,565,422,44802,8425
é¿êî,2022,CY,E27 ,T,0,426506,328446,305585,22861,98060,152.8,141.6,11.2,18.5,217363,2256,2371,217248,22772
é¿êî,2022,CY,E28 ,0,0,465832,350469,309147,41322,115363,158.9,141.9,17.0,18.2,324525,2828,2511,324842,14885
é¿êî,2022,CY,E28 ,4,0,542339,396135,345906,50229,146204,158.0,139.3,18.7,17.9,178686,1303,1054,178935,2471
é¿êî,2022,CY,E28 ,5,0,428958,327357,291395,35962,101601,161.7,146.0,15.7,18.3,78096,607,626,78077,1676
é¿êî,2022,CY,E28 ,7,0,306495,256631,232631,24000,49864,157.8,144.0,13.8,18.9,67743,919,831,67831,10738
é¿êî,2022,CY,E28 ,9,0,351380,307704,293396,14308,43676,149.9,138.7,11.2,19.0,43280,517,478,43319,10345
é¿êî,2022,CY,E28 ,T,0,452365,345437,307294,38143,106928,157.8,141.5,16.3,18.3,367805,3345,2989,368161,25230
é¿êî,2022,CY,E29 ,0,0,447188,339124,307434,31690,108064,156.9,142.3,14.6,18.4,400760,3853,3855,400758,32797
é¿êî,2022,CY,E29 ,4,0,577995,414044,371726,42318,163951,157.6,141.2,16.4,18.2,154889,1252,1236,154905,1907
é¿êî,2022,CY,E29 ,5,0,418235,325222,294069,31153,93013,159.5,144.9,14.6,18.5,133434,1321,1299,133456,10012
é¿êî,2022,CY,E29 ,7,0,301322,252397,234711,17686,48925,152.9,140.5,12.4,18.8,112437,1280,1320,112397,20878
é¿êî,2022,CY,E29 ,9,0,313948,265927,248657,17270,48021,147.1,137.3,9.8,18.8,86548,740,749,86539,21735
é¿êî,2022,CY,E29 ,T,0,423526,326125,296996,29129,97401,155.2,141.4,13.8,18.5,487307,4593,4604,487296,54532
é¿êî,2022,CY,E30 ,0,0,521459,383159,349240,33919,138300,155.5,141.2,14.3,18.3,137990,1146,1245,137891,4945
é¿êî,2022,CY,E30 ,4,0,610801,434052,391353,42699,176749,155.6,139.8,15.8,18.1,70824,559,583,70800,177
é¿êî,2022,CY,E30 ,5,0,475982,357314,328648,28666,118668,156.1,142.5,13.6,18.5,44700,360,446,44614,1683
é¿êî,2022,CY,E30 ,7,0,330301,274146,257455,16691,56155,153.8,143.0,10.8,18.8,22465,228,216,22477,3084
é¿êî,2022,CY,E30 ,9,0,364725,286637,272143,14494,78088,145.0,135.6,9.4,18.5,16292,159,153,16298,3604
é¿êî,2022,CY,E30 ,T,0,504901,372962,341095,31867,131939,154.4,140.6,13.8,18.4,154282,1305,1398,154189,8549
é¿êî,2022,CY,E31 ,0,0,517974,390652,342734,47918,127322,164.3,146.3,18.0,18.6,909553,7367,8746,908174,14292
é¿êî,2022,CY,E31 ,4,0,575410,420672,365313,55359,154738,164.7,145.9,18.8,18.5,562010,4274,4694,561590,3471
é¿êî,2022,CY,E31 ,5,0,455125,362398,321921,40477,92727,163.6,146.3,17.3,18.6,247852,2060,3017,246895,3521
é¿êî,2022,CY,E31 ,7,0,350249,291583,267137,24446,58666,164.5,148.8,15.7,19.3,99691,1034,1035,99690,7299
é¿êî,2022,CY,E31 ,9,0,267952,241560,226397,15163,26392,145.5,135.6,9.9,18.6,103771,1371,1755,103387,23552
é¿êî,2022,CY,E31 ,T,0,492395,375399,330832,44567,116996,162.4,145.2,17.2,18.6,1013324,8739,10501,1011562,37844
é¿êî,2022,CY,E32 ,0,0,366453,290274,268916,21358,76179,151.7,141.1,10.6,18.6,106327,1018,978,106367,13477
é¿êî,2022,CY,E32 ,4,0,499935,376010,338730,37280,123925,157.0,141.6,15.4,18.5,14795,153,162,14786,324
é¿êî,2022,CY,E32 ,5,0,403765,311011,287079,23932,92754,156.0,144.6,11.4,18.8,44754,390,398,44746,3274
é¿êî,2022,CY,E32 ,7,0,288602,243357,229491,13866,45245,145.7,137.5,8.2,18.5,46779,476,418,46837,9878
é¿êî,2022,CY,E32 ,9,0,297040,264941,255666,9275,32099,139.9,133.8,6.1,18.6,81347,887,906,81328,20443
é¿êî,2022,CY,E32 ,T,0,336371,279295,263173,16122,57076,146.5,137.9,8.6,18.6,187675,1905,1884,187696,33920
é¿êî,2022,CY,F   ,0,0,589563,464306,405341,58965,125257,155.1,138.9,16.2,18.5,183962,2434,2705,183691,7513
é¿êî,2022,CY,F   ,0,1,606730,477238,415853,61385,129492,156.9,140.1,16.8,18.6,176451,2255,2526,176178,
é¿êî,2022,CY,F   ,0,2,186635,160775,158606,2169,25860,110.9,110.0,0.9,16.2,7511,179,180,7513,
é¿êî,2022,CY,F   ,4,0,690370,531423,458408,73015,158947,163.9,142.4,21.5,18.7,39154,571,571,39154,267
é¿êî,2022,CY,F   ,4,1,693633,533812,460316,73496,159821,164.2,142.6,21.6,18.7,38882,564,559,38887,
é¿êî,2022,CY,F   ,4,2,219585,186820,183071,3749,32765,109.2,107.9,1.3,15.1,272,7,12,267,
é¿êî,2022,CY,F   ,5,0,577728,464552,404511,60041,113176,154.6,138.8,15.8,18.4,70287,841,925,70203,2698
é¿êî,2022,CY,F   ,5,1,593020,476476,414145,62331,116544,156.4,140.0,16.4,18.5,67597,782,872,67506,
é¿êî,2022,CY,F   ,5,2,194235,165514,162877,2637,28721,110.9,110.2,0.7,15.8,2690,60,52,2698,
é¿êî,2022,CY,F   ,7,0,547701,428766,378207,50559,118935,150.8,137.1,13.7,18.4,74521,1022,1209,74334,4548
é¿êî,2022,CY,F   ,7,1,571625,446494,392761,53733,125131,153.3,138.8,14.5,18.5,69972,910,1094,69786,
é¿êî,2022,CY,F   ,7,2,180182,156426,154628,1798,23756,111.0,110.0,1.0,16.4,4550,112,116,4548,
é¿êî,2022,CY,F   ,9,0,454866,356572,332045,24527,98294,150.7,141.3,9.4,18.7,60218,760,740,60238,4741
é¿êî,2022,CY,F   ,9,1,480372,375418,348900,26518,104954,154.8,144.7,10.1,19.0,55522,657,667,55497,
é¿êî,2022,CY,F   ,9,2,154820,134867,133773,1094,19953,102.1,101.3,0.8,15.1,4697,103,73,4741,
é¿êî,2022,CY,F   ,T,0,556322,437719,387252,50467,118603,154.0,139.5,14.5,18.5,244180,3194,3445,243929,12254
é¿êî,2022,CY,F   ,T,1,576474,452858,399821,53037,123616,156.4,141.2,15.2,18.7,231973,2912,3193,231676,
