年,年齢,年齢区分,年収（万円）,年収（円）,月例賃金（円）,年間賞与相当額（円）,所得税（円）,住民税（円）,厚生年金（円）,健康保険（円）,介護保険（円）,雇用保険（円）,社会保険料総額（円）,控除総額（円）,名目手取り（円）,実効負担率（%）,手取り率（%）,手取り（100円あたり）,所得税（100円あたり）,住民税（100円あたり）,厚生年金（100円あたり）,健康保険（100円あたり）,介護保険（100円あたり）,雇用保険（100円あたり）,性別,扶養人数,給与所得のみ
1990,35,20～39歳,1150,11500000.0,728146.3859875712,2762243.368149146,1528500.0,867900.0,454740.0,366126.6,0.0,63250.0,884116.6,3280516.6,8219483.4,28.526231304347828,71.47376869565217,71.47376869565217,13.291304347826086,7.54695652173913,3.9542608695652173,3.1837095652173906,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1200,12000000.0,759804.9245087699,2882340.9058947614,1670100.0,938700.0,454740.0,366486.6,0.0,66000.0,887226.6,3496026.6,8503973.4,29.133555,70.866445,70.866445,13.917499999999999,7.822500000000001,3.7895,3.054055,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1250,12500000.0,791463.4630299687,3002438.4436403755,1811700.0,1009500.0,454740.0,366847.2,0.0,68750.0,890337.2,3711537.2,8788462.8,29.6922976,70.30770240000001,70.30770240000001,14.4936,8.076,3.6379200000000003,2.9347776000000003,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1300,13000000.0,823122.0015511673,3122535.981385991,1953300.0,1080300.0,454740.0,367207.2,0.0,71500.0,893447.2,3927047.2,9072952.8,30.208055384615385,69.79194461538462,69.79194461538462,15.025384615384615,8.309999999999999,3.4979999999999998,2.824670769230769,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1350,13500000.0,854780.5400723661,3242633.5191316064,2094900.0,1151100.0,454740.0,367567.8,0.0,74250.0,896557.8,4142557.8,9357442.2,30.685613333333333,69.31438666666666,69.31438666666666,15.517777777777777,8.526666666666667,3.3684444444444446,2.7227244444444443,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1400,14000000.0,886439.0785935649,3362731.056877222,2282000.0,1221900.0,454740.0,367927.8,0.0,77000.0,899667.8,4403567.8,9596432.2,31.454055714285712,68.54594428571428,68.54594428571428,16.3,8.727857142857143,3.248142857142857,2.6280557142857144,0.0,0.5499999999999999,男性,0,True
1990,35,20～39歳,1450,14500000.0,918097.6171147636,3482828.594622836,2470800.0,1292700.0,454740.0,368288.4,0.0,79750.0,902778.4,4666278.4,9833721.599999998,32.1812303448276,67.8187696551724,67.8187696551724,17.040000000000003,8.915172413793105,3.1361379310344835,2.5399200000000004,0.0,0.55,男性,0,True
1990,35,20～39歳,1500,15000000.0,949756.1556359624,3602926.1323684515,2659600.0,1363500.0,454740.0,368648.4,0.0,82500.0,905888.4,4928988.4,10071011.6,32.85992266666667,67.14007733333332,67.14007733333332,17.730666666666668,9.09,3.0316,2.457656,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,200,2000000.0,126634.15408479498,480390.1509824601,70000.0,39700.0,108108.0,64944.6,0.0,11000.0,184052.6,293752.6,1706247.4,14.687629999999999,85.31236999999999,85.31236999999999,3.5000000000000004,1.9849999999999999,5.4054,3.24723,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,250,2500000.0,158292.69260599374,600487.6887280752,100100.0,54700.0,137280.0,82441.2,0.0,13750.0,233471.2,388271.2,2111728.8,15.530848,84.469152,84.469152,4.004,2.188,5.4912,3.2976479999999997,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,300,3000000.0,189951.23112719247,720585.2264736904,130700.0,70000.0,163020.0,97921.2,0.0,16500.0,277441.2,478141.2,2521858.8,15.93804,84.06195999999998,84.06195999999998,4.3566666666666665,2.3333333333333335,5.434,3.26404,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,350,3500000.0,221609.76964839123,840682.7642193055,163300.0,90000.0,188760.0,113401.8,0.0,19250.0,321411.8,574711.8,2925288.2,16.420337142857143,83.57966285714286,83.57966285714286,4.6657142857142855,2.571428571428571,5.393142857142857,3.2400514285714284,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,400,4000000.0,253268.30816958996,960780.3019649202,197500.0,124200.0,223080.0,133921.8,0.0,22000.0,379001.8,700701.8,3299298.2,17.517545000000002,82.48245500000002,82.48245500000002,4.9375,3.105,5.577,3.3480449999999995,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,450,4500000.0,284926.8466907887,1080877.8397105357,234500.0,161200.0,240240.0,144362.4,0.0,24750.0,409352.4,805052.4,3694947.6,17.890053333333334,82.10994666666667,82.10994666666667,5.21111111111111,3.582222222222222,5.338666666666667,3.2080533333333334,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,500,5000000.0,316585.3852119875,1200975.3774561505,268800.0,195500.0,274560.0,164882.4,0.0,27500.0,466942.4,931242.4,4068757.6,18.624848,81.375152,81.375152,5.376,3.91,5.4912,3.2976479999999997,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,550,5500000.0,348243.9237331862,1321072.9152017653,311400.0,232400.0,291720.0,175323.0,0.0,30250.0,497293.0,1041093.0,4458907.0,18.928963636363637,81.07103636363637,81.07103636363637,5.661818181818182,4.225454545454546,5.303999999999999,3.1876909090909087,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,600,6000000.0,379902.46225438494,1441170.4529473807,380000.0,266700.0,326040.0,195843.0,0.0,33000.0,554883.0,1201583.0,4798417.0,20.026383333333335,79.97361666666667,79.97361666666667,6.333333333333334,4.445,5.434,3.26405,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,650,6500000.0,411561.00077558367,1561267.9906929955,461200.0,307300.0,351780.0,211323.6,0.0,35750.0,598853.6,1367353.6,5132646.4,21.03620923076923,78.96379076923078,78.96379076923078,7.095384615384616,4.727692307692307,5.412,3.251132307692308,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,700,7000000.0,443219.53929678246,1681365.528438611,542400.0,347900.0,377520.0,226803.6,0.0,38500.0,642823.6,1533123.6,5466876.4,21.901765714285716,78.0982342857143,78.0982342857143,7.748571428571428,4.97,5.393142857142857,3.2400514285714284,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,750,7500000.0,474878.0778179812,1801463.0661842257,623600.0,388500.0,403260.0,242284.2,0.0,41250.0,686794.2,1698894.2,5801105.8,22.651922666666664,77.34807733333334,77.34807733333334,8.314666666666666,5.18,5.3768,3.230456,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,800,8000000.0,506536.6163391799,1921560.6039298405,704800.0,429100.0,429000.0,257764.2,0.0,44000.0,730764.2,1864664.2,6135335.8,23.3083025,76.6916975,76.6916975,8.81,5.36375,5.3625,3.2220525,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,850,8500000.0,538195.1548603787,2041658.141675456,786000.0,469700.0,454740.0,273244.8,0.0,46750.0,774734.8,2030434.8,6469565.2,23.88746823529412,76.11253176470588,76.11253176470588,9.247058823529413,5.525882352941176,5.349882352941177,3.2146447058823533,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,900,9000000.0,569853.6933815774,2161755.6794210714,872400.0,533000.0,454740.0,288724.8,0.0,49500.0,792964.8,2198364.8,6801635.2,24.426275555555556,75.57372444444445,75.57372444444445,9.693333333333333,5.9222222222222225,5.052666666666666,3.2080533333333334,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,950,9500000.0,601512.2319027762,2281853.2171666855,987900.0,597600.0,454740.0,304205.4,0.0,52250.0,811195.4,2396695.4,7103304.6,25.22837263157895,74.77162736842105,74.77162736842105,10.398947368421052,6.290526315789474,4.786736842105263,3.202162105263158,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1000,10000000.0,633170.770423975,2401950.754912301,1117500.0,662400.0,454740.0,319685.4,0.0,55000.0,829425.4,2609325.4,7390674.6,26.093253999999998,73.906746,73.906746,11.175,6.624,4.5474,3.1968540000000005,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1050,10500000.0,664829.3089451736,2522048.2926579164,1254600.0,731000.0,454740.0,335166.0,0.0,57750.0,847656.0,2833256.0,7666744.0,26.98339047619048,73.01660952380954,73.01660952380954,11.948571428571428,6.961904761904762,4.330857142857143,3.192057142857143,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1100,11000000.0,696487.8474663724,2642145.8304035305,1386900.0,797100.0,454740.0,365766.0,0.0,60500.0,881006.0,3065006.0,7934994.0,27.86369090909091,72.1363090909091,72.1363090909091,12.60818181818182,7.246363636363637,4.134,3.325145454545454,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1150,11500000.0,728146.3859875712,2762243.368149146,1528500.0,867900.0,454740.0,366126.6,0.0,63250.0,884116.6,3280516.6,8219483.4,28.526231304347828,71.47376869565217,71.47376869565217,13.291304347826086,7.54695652173913,3.9542608695652173,3.1837095652173906,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1200,12000000.0,759804.9245087699,2882340.9058947614,1670100.0,938700.0,454740.0,366486.6,0.0,66000.0,887226.6,3496026.6,8503973.4,29.133555,70.866445,70.866445,13.917499999999999,7.822500000000001,3.7895,3.054055,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1250,12500000.0,791463.4630299687,3002438.4436403755,1811700.0,1009500.0,454740.0,366847.2,0.0,68750.0,890337.2,3711537.2,8788462.8,29.6922976,70.30770240000001,70.30770240000001,14.4936,8.076,3.6379200000000003,2.9347776000000003,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1300,13000000.0,823122.0015511673,3122535.981385991,1953300.0,1080300.0,454740.0,367207.2,0.0,71500.0,893447.2,3927047.2,9072952.8,30.208055384615385,69.79194461538462,69.79194461538462,15.025384615384615,8.309999999999999,3.4979999999999998,2.824670769230769,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1350,13500000.0,854780.5400723661,3242633.5191316064,2094900.0,1151100.0,454740.0,367567.8,0.0,74250.0,896557.8,4142557.8,9357442.2,30.685613333333333,69.31438666666666,69.31438666666666,15.517777777777777,8.526666666666667,3.3684444444444446,2.7227244444444443,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1400,14000000.0,886439.0785935649,3362731.056877222,2282000.0,1221900.0,454740.0,367927.8,0.0,77000.0,899667.8,4403567.8,9596432.2,31.454055714285712,68.54594428571428,68.54594428571428,16.3,8.727857142857143,3.248142857142857,2.6280557142857144,0.0,0.5499999999999999,男性,0,True
1990,45,40～64歳,1450,14500000.0,918097.6171147636,3482828.594622836,2470800.0,1292700.0,454740.0,368288.4,0.0,79750.0,902778.4,4666278.4,9833721.599999998,32.1812303448276,67.8187696551724,67.8187696551724,17.040000000000003,8.915172413793105,3.1361379310344835,2.5399200000000004,0.0,0.55,男性,0,True
1990,45,40～64歳,1500,15000000.0,949756.1556359624,3602926.1323684515,2659600.0,1363500.0,454740.0,368648.4,0.0,82500.0,905888.4,4928988.4,10071011.6,32.85992266666667,67.14007733333332,67.14007733333332,17.730666666666668,9.09,3.0316,2.457656,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,200,2000000.0,126137.46162164392,486350.4605402729,69900.0,39600.0,109620.0,64962.6,0.0,11000.0,185582.6,295082.6,1704917.4,14.754129999999998,85.24587,85.24587,3.495,1.9800000000000002,5.481,3.2481299999999997,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,250,2500000.0,157671.8270270549,607938.0756753412,99900.0,54600.0,139200.0,82463.4,0.0,13750.0,235413.4,389913.4,2110086.6,15.596536,84.403464,84.403464,3.9960000000000004,2.1839999999999997,5.568,3.298536,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,300,3000000.0,189206.1924324659,729525.6908104091,130500.0,69900.0,165300.0,97948.2,0.0,16500.0,279748.2,480148.2,2519851.8,16.00494,83.99506,83.99506,4.35,2.33,5.510000000000001,3.26494,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,350,3500000.0,220740.5578378769,851113.3059454774,163000.0,89700.0,191400.0,113433.0,0.0,19250.0,324083.0,576783.0,2923217.0,16.479514285714288,83.52048571428571,83.52048571428571,4.657142857142857,2.5628571428571427,5.468571428571429,3.2409428571428567,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,400,4000000.0,252274.92324328783,972700.9210805458,197200.0,123900.0,226200.0,133957.8,0.0,22000.0,382157.8,703257.8,3296742.2,17.581445000000002,82.418555,82.418555,4.93,3.0974999999999997,5.655,3.3489449999999996,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,450,4500000.0,283809.2886486988,1094288.536215614,234200.0,160900.0,243600.0,144402.6,0.0,24750.0,412752.6,807852.6,3692147.4,17.95228,82.04772,82.04772,5.204444444444444,3.5755555555555554,5.413333333333333,3.208946666666667,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,500,5000000.0,315343.6540541098,1215876.1513506824,268400.0,195100.0,278400.0,164927.4,0.0,27500.0,470827.4,934327.4,4065672.6,18.686548,81.313452,81.313452,5.367999999999999,3.902,5.568,3.298548,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,550,5500000.0,346878.01945952076,1337463.7664857507,310600.0,232000.0,295800.0,175372.2,0.0,30250.0,501422.2,1044022.2,4455977.8,18.98222181818182,81.01777818181817,81.01777818181817,5.647272727272727,4.218181818181818,5.378181818181818,3.188585454545455,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,600,6000000.0,378412.3848649318,1459051.3816208183,379000.0,266200.0,330600.0,195897.0,0.0,33000.0,559497.0,1204697.0,4795303.0,20.07828333333333,79.92171666666667,79.92171666666667,6.316666666666666,4.4366666666666665,5.510000000000001,3.26495,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,650,6500000.0,409946.75027034275,1580638.9967558866,460200.0,306800.0,356700.0,211381.8,0.0,35750.0,603831.8,1370831.8,5129168.2,21.08972,78.91028,78.91028,7.08,4.72,5.487692307692308,3.252027692307692,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,700,7000000.0,441481.1156757538,1702226.611890955,541200.0,347300.0,382800.0,226866.6,0.0,38500.0,648166.6,1536666.6,5463333.4,21.95238,78.04762000000001,78.04762000000001,7.731428571428571,4.961428571428572,5.468571428571429,3.2409514285714285,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,750,7500000.0,473015.48108116473,1823814.2270260232,622400.0,387900.0,408900.0,242351.4,0.0,41250.0,692501.4,1702801.4,5797198.6,22.704018666666663,77.29598133333333,77.29598133333333,8.298666666666668,5.172000000000001,5.452,3.231352,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,800,8000000.0,504549.84648657567,1945401.8421610915,703600.0,428500.0,435000.0,257836.2,0.0,44000.0,736836.2,1868936.2,6131063.8,23.3617025,76.6382975,76.6382975,8.795,5.35625,5.4375,3.2229525000000003,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,850,8500000.0,536084.2118919868,2066989.4572961591,784600.0,469000.0,461100.0,273320.4,0.0,46750.0,781170.4,2034770.4,6465229.6,23.938475294117644,76.06152470588235,76.06152470588235,9.230588235294118,5.517647058823529,5.424705882352941,3.215534117647059,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,900,9000000.0,567618.5772973977,2188577.072431228,871000.0,531900.0,461100.0,288805.2,0.0,49500.0,799405.2,2202305.2,6797694.8,24.47005777777778,75.52994222222222,75.52994222222222,9.677777777777779,5.91,5.123333333333333,3.208946666666667,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,950,9500000.0,599152.9427028087,2310164.6875662957,986100.0,596700.0,461100.0,304290.0,0.0,52250.0,817640.0,2400440.0,7099560.0,25.26778947368421,74.7322105263158,74.7322105263158,10.38,6.281052631578947,4.853684210526316,3.2030526315789474,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1000,10000000.0,630687.3081082196,2431752.3027013647,1115700.0,661500.0,461100.0,319774.8,0.0,55000.0,835874.8,2613074.8,7386925.2,26.130747999999997,73.869252,73.869252,11.157,6.615,4.611,3.1977479999999994,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1050,10500000.0,662221.6735136306,2553339.9178364323,1252500.0,729900.0,461100.0,335259.6,0.0,57750.0,854109.6,2836509.6,7663490.4,27.014377142857143,72.98562285714286,72.98562285714286,11.928571428571429,6.951428571428571,4.3914285714285715,3.1929485714285715,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1100,11000000.0,693756.0389190415,2674927.5329715014,1389600.0,798500.0,461100.0,350744.4,0.0,60500.0,872344.4,3060444.4,7939555.6,27.82222181818182,72.17777818181817,72.17777818181817,12.632727272727273,7.25909090909091,4.191818181818182,3.188585454545455,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1150,11500000.0,725290.4043244526,2796515.148106569,1526700.0,867000.0,461100.0,366229.2,0.0,63250.0,890579.2,3284279.2,8215720.800000002,28.55894956521739,71.44105043478261,71.44105043478261,13.275652173913041,7.539130434782608,4.009565217391304,3.184601739130434,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1200,12000000.0,756824.7697298636,2918102.7632416366,1668300.0,937800.0,461100.0,366594.0,0.0,66000.0,893694.0,3499794.0,8500206.0,29.16495,70.83505,70.83505,13.902500000000002,7.8149999999999995,3.8425000000000002,3.05495,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1250,12500000.0,788359.1351352745,3039690.3783767056,1809900.0,1008600.0,461100.0,366958.8,0.0,68750.0,896808.8,3715308.8,8784691.2,29.7224704,70.2775296,70.2775296,14.4792,8.0688,3.6887999999999996,2.9356704,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1300,13000000.0,819893.5005406855,3161277.993511773,1951500.0,1079400.0,461100.0,367323.6,0.0,71500.0,899923.6,3930823.6,9069176.4,30.237104615384613,69.76289538461539,69.76289538461539,15.011538461538462,8.303076923076922,3.546923076923077,2.825566153846154,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1350,13500000.0,851427.8659460965,3282865.608646842,2092800.0,1150100.0,461100.0,367688.4,0.0,74250.0,903038.4,4145938.4,9354061.6,30.710654814814813,69.28934518518518,69.28934518518518,15.502222222222223,8.51925925925926,3.4155555555555557,2.723617777777778,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1400,14000000.0,882962.2313515076,3404453.22378191,2279200.0,1220900.0,461100.0,368053.2,0.0,77000.0,906153.2,4406253.2,9593746.8,31.473237142857148,68.52676285714287,68.52676285714287,16.28,8.720714285714285,3.293571428571428,2.6289514285714284,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1450,14500000.0,914496.5967569185,3526040.8389169774,2468000.0,1291700.0,461100.0,368418.0,0.0,79750.0,909268.0,4668968.0,9831032.0,32.19977931034483,67.80022068965518,67.80022068965518,17.020689655172415,8.908275862068965,3.18,2.5408137931034482,0.0,0.5499999999999999,男性,0,True
1991,35,20～39歳,1500,15000000.0,946030.9621623295,3647628.4540520464,2656800.0,1362500.0,461100.0,368782.8,0.0,82500.0,912382.8,4931682.8,10068317.2,32.87788533333333,67.12211466666666,67.12211466666666,17.712,9.083333333333334,3.074,2.458552,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,200,2000000.0,126137.46162164392,486350.4605402729,69900.0,39600.0,109620.0,64962.6,0.0,11000.0,185582.6,295082.6,1704917.4,14.754129999999998,85.24587,85.24587,3.495,1.9800000000000002,5.481,3.2481299999999997,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,250,2500000.0,157671.8270270549,607938.0756753412,99900.0,54600.0,139200.0,82463.4,0.0,13750.0,235413.4,389913.4,2110086.6,15.596536,84.403464,84.403464,3.9960000000000004,2.1839999999999997,5.568,3.298536,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,300,3000000.0,189206.1924324659,729525.6908104091,130500.0,69900.0,165300.0,97948.2,0.0,16500.0,279748.2,480148.2,2519851.8,16.00494,83.99506,83.99506,4.35,2.33,5.510000000000001,3.26494,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,350,3500000.0,220740.5578378769,851113.3059454774,163000.0,89700.0,191400.0,113433.0,0.0,19250.0,324083.0,576783.0,2923217.0,16.479514285714288,83.52048571428571,83.52048571428571,4.657142857142857,2.5628571428571427,5.468571428571429,3.2409428571428567,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,400,4000000.0,252274.92324328783,972700.9210805458,197200.0,123900.0,226200.0,133957.8,0.0,22000.0,382157.8,703257.8,3296742.2,17.581445000000002,82.418555,82.418555,4.93,3.0974999999999997,5.655,3.3489449999999996,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,450,4500000.0,283809.2886486988,1094288.536215614,234200.0,160900.0,243600.0,144402.6,0.0,24750.0,412752.6,807852.6,3692147.4,17.95228,82.04772,82.04772,5.204444444444444,3.5755555555555554,5.413333333333333,3.208946666666667,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,500,5000000.0,315343.6540541098,1215876.1513506824,268400.0,195100.0,278400.0,164927.4,0.0,27500.0,470827.4,934327.4,4065672.6,18.686548,81.313452,81.313452,5.367999999999999,3.902,5.568,3.298548,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,550,5500000.0,346878.01945952076,1337463.7664857507,310600.0,232000.0,295800.0,175372.2,0.0,30250.0,501422.2,1044022.2,4455977.8,18.98222181818182,81.01777818181817,81.01777818181817,5.647272727272727,4.218181818181818,5.378181818181818,3.188585454545455,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,600,6000000.0,378412.3848649318,1459051.3816208183,379000.0,266200.0,330600.0,195897.0,0.0,33000.0,559497.0,1204697.0,4795303.0,20.07828333333333,79.92171666666667,79.92171666666667,6.316666666666666,4.4366666666666665,5.510000000000001,3.26495,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,650,6500000.0,409946.75027034275,1580638.9967558866,460200.0,306800.0,356700.0,211381.8,0.0,35750.0,603831.8,1370831.8,5129168.2,21.08972,78.91028,78.91028,7.08,4.72,5.487692307692308,3.252027692307692,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,700,7000000.0,441481.1156757538,1702226.611890955,541200.0,347300.0,382800.0,226866.6,0.0,38500.0,648166.6,1536666.6,5463333.4,21.95238,78.04762000000001,78.04762000000001,7.731428571428571,4.961428571428572,5.468571428571429,3.2409514285714285,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,750,7500000.0,473015.48108116473,1823814.2270260232,622400.0,387900.0,408900.0,242351.4,0.0,41250.0,692501.4,1702801.4,5797198.6,22.704018666666663,77.29598133333333,77.29598133333333,8.298666666666668,5.172000000000001,5.452,3.231352,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,800,8000000.0,504549.84648657567,1945401.8421610915,703600.0,428500.0,435000.0,257836.2,0.0,44000.0,736836.2,1868936.2,6131063.8,23.3617025,76.6382975,76.6382975,8.795,5.35625,5.4375,3.2229525000000003,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,850,8500000.0,536084.2118919868,2066989.4572961591,784600.0,469000.0,461100.0,273320.4,0.0,46750.0,781170.4,2034770.4,6465229.6,23.938475294117644,76.06152470588235,76.06152470588235,9.230588235294118,5.517647058823529,5.424705882352941,3.215534117647059,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,900,9000000.0,567618.5772973977,2188577.072431228,871000.0,531900.0,461100.0,288805.2,0.0,49500.0,799405.2,2202305.2,6797694.8,24.47005777777778,75.52994222222222,75.52994222222222,9.677777777777779,5.91,5.123333333333333,3.208946666666667,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,950,9500000.0,599152.9427028087,2310164.6875662957,986100.0,596700.0,461100.0,304290.0,0.0,52250.0,817640.0,2400440.0,7099560.0,25.26778947368421,74.7322105263158,74.7322105263158,10.38,6.281052631578947,4.853684210526316,3.2030526315789474,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1000,10000000.0,630687.3081082196,2431752.3027013647,1115700.0,661500.0,461100.0,319774.8,0.0,55000.0,835874.8,2613074.8,7386925.2,26.130747999999997,73.869252,73.869252,11.157,6.615,4.611,3.1977479999999994,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1050,10500000.0,662221.6735136306,2553339.9178364323,1252500.0,729900.0,461100.0,335259.6,0.0,57750.0,854109.6,2836509.6,7663490.4,27.014377142857143,72.98562285714286,72.98562285714286,11.928571428571429,6.951428571428571,4.3914285714285715,3.1929485714285715,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1100,11000000.0,693756.0389190415,2674927.5329715014,1389600.0,798500.0,461100.0,350744.4,0.0,60500.0,872344.4,3060444.4,7939555.6,27.82222181818182,72.17777818181817,72.17777818181817,12.632727272727273,7.25909090909091,4.191818181818182,3.188585454545455,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1150,11500000.0,725290.4043244526,2796515.148106569,1526700.0,867000.0,461100.0,366229.2,0.0,63250.0,890579.2,3284279.2,8215720.800000002,28.55894956521739,71.44105043478261,71.44105043478261,13.275652173913041,7.539130434782608,4.009565217391304,3.184601739130434,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1200,12000000.0,756824.7697298636,2918102.7632416366,1668300.0,937800.0,461100.0,366594.0,0.0,66000.0,893694.0,3499794.0,8500206.0,29.16495,70.83505,70.83505,13.902500000000002,7.8149999999999995,3.8425000000000002,3.05495,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1250,12500000.0,788359.1351352745,3039690.3783767056,1809900.0,1008600.0,461100.0,366958.8,0.0,68750.0,896808.8,3715308.8,8784691.2,29.7224704,70.2775296,70.2775296,14.4792,8.0688,3.6887999999999996,2.9356704,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1300,13000000.0,819893.5005406855,3161277.993511773,1951500.0,1079400.0,461100.0,367323.6,0.0,71500.0,899923.6,3930823.6,9069176.4,30.237104615384613,69.76289538461539,69.76289538461539,15.011538461538462,8.303076923076922,3.546923076923077,2.825566153846154,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1350,13500000.0,851427.8659460965,3282865.608646842,2092800.0,1150100.0,461100.0,367688.4,0.0,74250.0,903038.4,4145938.4,9354061.6,30.710654814814813,69.28934518518518,69.28934518518518,15.502222222222223,8.51925925925926,3.4155555555555557,2.723617777777778,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1400,14000000.0,882962.2313515076,3404453.22378191,2279200.0,1220900.0,461100.0,368053.2,0.0,77000.0,906153.2,4406253.2,9593746.8,31.473237142857148,68.52676285714287,68.52676285714287,16.28,8.720714285714285,3.293571428571428,2.6289514285714284,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1450,14500000.0,914496.5967569185,3526040.8389169774,2468000.0,1291700.0,461100.0,368418.0,0.0,79750.0,909268.0,4668968.0,9831032.0,32.19977931034483,67.80022068965518,67.80022068965518,17.020689655172415,8.908275862068965,3.18,2.5408137931034482,0.0,0.5499999999999999,男性,0,True
1991,45,40～64歳,1500,15000000.0,946030.9621623295,3647628.4540520464,2656800.0,1362500.0,461100.0,368782.8,0.0,82500.0,912382.8,4931682.8,10068317.2,32.87788533333333,67.12211466666666,67.12211466666666,17.712,9.083333333333334,3.074,2.458552,0.0,0.5499999999999999,男性,0,True
1992,35,20～39歳,200,2000000.0,126798.84321619647,478413.8814056422,70200.0,39800.0,109620.0,63805.2,0.0,9380.3965296486,182805.5965296486,292805.5965296486,1707194.4034703514,14.640279826482432,85.35972017351757,85.35972017351757,3.51,1.9900000000000002,5.481,3.1902599999999994,0.0,0.46901982648243,男性,0,True
